"concept","conceptLabel_en","conceptLabel_de","conceptLabel_fr","conceptDef_en","conceptDef_de","conceptDef_fr","altLabel_en","altLabel_de","altLabel_fr","includesLabel_en","includesLabel_de","includesLabel_fr","isUseOfLabel_en","isUseOfLabel_de","isUseOfLabel_fr","producesLabel_en","producesLabel_de","producesLabel_fr","isProducedByLabel_en","isProducedByLabel_de","isProducedByLabel_fr"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","trees","Baum","arbre","Warszewiczia coccinea","Warszewiczia coccinea","Warszewiczia coccinea","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","trees","Baum","arbre","Yucca","Yucca","Yucca","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","trees","Baum","arbre","evergreen plants","immergrüne Pflanze","plante à feuilles persistantes","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Abies","Abies","Abies","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Acer","Acer","Acer","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Acrocarpus","Acrocarpus","Acrocarpus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Aesculus","Aesculus","Aesculus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Albizia","Albizia","Albizia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Allamanda","Allamanda","Allamanda","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Araucaria","Araucaria","Araucaria","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Arbutus","Arbutus","Arbutus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Arundinaria","Arundinaria","Arundinaria","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Asimina","Asimina","Asimina","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Bambusa","Bambusa","Bambusa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Bauhinia","Bauhinia","Bauhinia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Betula","Betula","Betula","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Buddleja","Buddleja","Buddleja","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Buxus","Buxus","Buxus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Calliandra","Calliandra","Calliandra","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Callistemon","Callistemon","Callistemon","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Camellia","Camellia","Camellia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Carissa","Carissa","Carissa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Caryopteris","Caryopteris","Caryopteris","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Catalpa","Catalpa","Catalpa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cedrus","Cedrus","Cedrus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Chaenomeles","Chaenomeles","Chaenomeles","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Chamaecyparis","Chamaecyparis","Chamaecyparis","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cistus","Cistus","Cistus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cnidoscolus chayamansa","Cnidoscolus chayamansa","Cnidoscolus chayamansa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Codiaeum","Codiaeum","Codiaeum","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cornus","Cornus","Cornus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cotoneaster","Cotoneaster","Cotoneaster","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Crataegus","Crataegus","Crataegus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cupressus","Cupressus","Cupressus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Erica","Erica","Erica","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Erythrina","Erythrina","Erythrina","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierbaum","arbuste ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Eucalyptus","Eucalyptus","Eucalyptus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
